College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2747,"Shree Venkateshwara Hi-Tech Engineering College, Othakuthirai, K Mettupalayam Post, Gobichettipalayam, Erode District 638455",CE,CIVIL ENGINEERING,84,***,,***,,,,,
2747,"Shree Venkateshwara Hi-Tech Engineering College, Othakuthirai, K Mettupalayam Post, Gobichettipalayam, Erode District 638455",CS,COMPUTER SCIENCE AND ENGINEERING,108.5,***,,***,,,***,***,
2747,"Shree Venkateshwara Hi-Tech Engineering College, Othakuthirai, K Mettupalayam Post, Gobichettipalayam, Erode District 638455",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,105.5,***,,85.5,,,***,98,
2747,"Shree Venkateshwara Hi-Tech Engineering College, Othakuthirai, K Mettupalayam Post, Gobichettipalayam, Erode District 638455",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,80.5,,,,,,,,
2747,"Shree Venkateshwara Hi-Tech Engineering College, Othakuthirai, K Mettupalayam Post, Gobichettipalayam, Erode District 638455",ME,MECHANICAL ENGINEERING,***,,,,,,,,
2748,"Surya Engineering College, Mettukadai, Kathirampatti Post, Erode District 638107",CE,CIVIL ENGINEERING,***,,,,,,,,
2748,"Surya Engineering College, Mettukadai, Kathirampatti Post, Erode District 638107",CS,COMPUTER SCIENCE AND ENGINEERING,90,***,80.5,***,,,***,80.5,
2748,"Surya Engineering College, Mettukadai, Kathirampatti Post, Erode District 638107",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
2748,"Surya Engineering College, Mettukadai, Kathirampatti Post, Erode District 638107",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
2748,"Surya Engineering College, Mettukadai, Kathirampatti Post, Erode District 638107",ME,MECHANICAL ENGINEERING,,,,,,,,,
2749,"Easa College of Engineering and Technology, NH-47, Coimbatore-Palakkad Main Road, Navakarai Post, Coimbatore District 641105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,112,***,103.5,***,,,***,,
2749,"Easa College of Engineering and Technology, NH-47, Coimbatore-Palakkad Main Road, Navakarai Post, Coimbatore District 641105",AG,AGRICULTURAL ENGINEERING,118.5,***,,***,,,***,,
2749,"Easa College of Engineering and Technology, NH-47, Coimbatore-Palakkad Main Road, Navakarai Post, Coimbatore District 641105",CS,COMPUTER SCIENCE AND ENGINEERING,126,***,,***,,,90.5,98,
2749,"Easa College of Engineering and Technology, NH-47, Coimbatore-Palakkad Main Road, Navakarai Post, Coimbatore District 641105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,119.5,***,,***,,,***,88.5,110
2749,"Easa College of Engineering and Technology, NH-47, Coimbatore-Palakkad Main Road, Navakarai Post, Coimbatore District 641105",IT,INFORMATION TECHNOLOGY,124.5,82,***,84,,,***,,83.5
2749,"Easa College of Engineering and Technology, NH-47, Coimbatore-Palakkad Main Road, Navakarai Post, Coimbatore District 641105",ME,MECHANICAL ENGINEERING,***,,,,,,,,
2749,"Easa College of Engineering and Technology, NH-47, Coimbatore-Palakkad Main Road, Navakarai Post, Coimbatore District 641105",SC,Computer Science and Engineering (Cyber Security),109.5,***,,***,,,***,,
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,167.5,154,162.49,152,,,129,108,
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",AE,AERONAUTICAL ENGINEERING,132.5,117,91,93,,,99,102,
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",AG,AGRICULTURAL ENGINEERING,150.5,134,90,105,,,107.5,146,124.5
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",BM,BIO MEDICAL ENGINEERING,146,131,133.825,108.5,,,117,95.5,
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",BT,BIO TECHNOLOGY,156.5,137.5,116.5,90.5,,,89.5,98.5,
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,159.5,155,144,140,,,115.5,156.5,
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",CS,COMPUTER SCIENCE AND ENGINEERING,174.5,163,136,152.5,,,132,134.5,151.755
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,159.5,151,137.5,139.5,,,103.5,143,91.5
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,147.5,135,114,130.5,,,91.5,85,88
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",ME,MECHANICAL ENGINEERING,116,98,97.5,80.5,,,94,87.5,
2751,"KGISL Institute of Technology, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore District 641035",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,165.43,159,143.5,141.5,,,***,***,125
2751,"KGISL Institute of Technology, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore District 641035",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,156.5,152,156,138,,,***,,
2751,"KGISL Institute of Technology, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore District 641035",CS,COMPUTER SCIENCE AND ENGINEERING,174.5,159,163.5,150.5,,,***,133.5,
2751,"KGISL Institute of Technology, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore District 641035",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,155.5,150,131.5,131.5,,,***,,
2751,"KGISL Institute of Technology, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore District 641035",IT,INFORMATION TECHNOLOGY,170.485,159.5,159,158,,,106,158,
2751,"KGISL Institute of Technology, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore District 641035",ME,MECHANICAL ENGINEERING,109.5,***,,***,,,***,,
2752,"Nandha College of Technology, Pitchandampalayam Post, Erode District 638052",CS,COMPUTER SCIENCE AND ENGINEERING,136,117,***,99,,,***,***,
2752,"Nandha College of Technology, Pitchandampalayam Post, Erode District 638052",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,129.5,116.5,87,95.5,,,***,112.5,
2752,"Nandha College of Technology, Pitchandampalayam Post, Erode District 638052",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,111.5,92.5,***,86,,,,,
2752,"Nandha College of Technology, Pitchandampalayam Post, Erode District 638052",IT,INFORMATION TECHNOLOGY,138.5,126.5,102.5,111.5,,,84,,
2753,"PPG Institute of Technology, Vilankurichi Village, Coimbatore District 641035",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,132,124.5,,88.5,,,***,85,
2753,"PPG Institute of Technology, Vilankurichi Village, Coimbatore District 641035",AG,AGRICULTURAL ENGINEERING,99,***,,,,,83.5,,80
2753,"PPG Institute of Technology, Vilankurichi Village, Coimbatore District 641035",BM,BIO MEDICAL ENGINEERING,116,***,,***,,,81,,
2753,"PPG Institute of Technology, Vilankurichi Village, Coimbatore District 641035",CS,COMPUTER SCIENCE AND ENGINEERING,132.5,112.5,98.5,***,,,***,96.5,
2753,"PPG Institute of Technology, Vilankurichi Village, Coimbatore District 641035",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,123.5,106.5,,***,,,***,,
2753,"PPG Institute of Technology, Vilankurichi Village, Coimbatore District 641035",IT,INFORMATION TECHNOLOGY,136,126.5,,90,,,***,,
2753,"PPG Institute of Technology, Vilankurichi Village, Coimbatore District 641035",ME,MECHANICAL ENGINEERING,***,,,,,,,,
2755,"Nehru Institute of Technology, Thirumalayampalayam Post, Coimbatore District 641105",AE,AERONAUTICAL ENGINEERING,125,109.5,110,99,,,91.5,109.5,
2755,"Nehru Institute of Technology, Thirumalayampalayam Post, Coimbatore District 641105",AG,AGRICULTURAL ENGINEERING,107,***,,***,,,86,,
2755,"Nehru Institute of Technology, Thirumalayampalayam Post, Coimbatore District 641105",CE,CIVIL ENGINEERING,85.5,,,,,,,80,
2755,"Nehru Institute of Technology, Thirumalayampalayam Post, Coimbatore District 641105",CS,COMPUTER SCIENCE AND ENGINEERING,150.5,135.5,129.5,139.5,,,93.5,***,114.5
2755,"Nehru Institute of Technology, Thirumalayampalayam Post, Coimbatore District 641105",FD,FOOD TECHNOLOGY,125,***,***,***,,,82,,
2755,"Nehru Institute of Technology, Thirumalayampalayam Post, Coimbatore District 641105",IT,INFORMATION TECHNOLOGY,143.5,137.5,,129,,,92,,
2758,"J K K Munirajah College of Technology, T N Palayam, Gobi Taluk, Erode District 638506",AU,AUTOMOBILE ENGINEERING,***,,,,,,,,
2758,"J K K Munirajah College of Technology, T N Palayam, Gobi Taluk, Erode District 638506",CE,CIVIL ENGINEERING,,,,,,,,,
2758,"J K K Munirajah College of Technology, T N Palayam, Gobi Taluk, Erode District 638506",CS,COMPUTER SCIENCE AND ENGINEERING,89,,,***,,,***,,
2758,"J K K Munirajah College of Technology, T N Palayam, Gobi Taluk, Erode District 638506",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,90.5,***,,***,,,***,89,
2758,"J K K Munirajah College of Technology, T N Palayam, Gobi Taluk, Erode District 638506",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,83.5,,,***,,,***,,
2758,"J K K Munirajah College of Technology, T N Palayam, Gobi Taluk, Erode District 638506",IT,INFORMATION TECHNOLOGY,107.5,***,,***,,,81.5,,
2758,"J K K Munirajah College of Technology, T N Palayam, Gobi Taluk, Erode District 638506",ME,MECHANICAL ENGINEERING,***,,,,,,,,
2761,"United Institute of Technology, Gadalore Village, Perianaickenpalayam, Coimbatore District 641020",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,119,98,117.5,***,,,,,
2761,"United Institute of Technology, Gadalore Village, Perianaickenpalayam, Coimbatore District 641020",CS,COMPUTER SCIENCE AND ENGINEERING,153,101.5,137.5,***,,,,127,
2761,"United Institute of Technology, Gadalore Village, Perianaickenpalayam, Coimbatore District 641020",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,113,***,***,***,,,,,
2761,"United Institute of Technology, Gadalore Village, Perianaickenpalayam, Coimbatore District 641020",IT,INFORMATION TECHNOLOGY,139,113,115,113.5,,,118,,
2761,"United Institute of Technology, Gadalore Village, Perianaickenpalayam, Coimbatore District 641020",RM,ROBOTICS AND AUTOMATION,86.5,***,,,,,,,
2761,"United Institute of Technology, Gadalore Village, Perianaickenpalayam, Coimbatore District 641020",SC,Computer Science and Engineering (Cyber Security),130,***,97,***,,,***,,
2762,"Jansons Institute of Technology, Karumathampatty, Somaur, Coimbatore District 641659",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,141.5,120.5,84.5,133.5,,,,,
2762,"Jansons Institute of Technology, Karumathampatty, Somaur, Coimbatore District 641659",CE,CIVIL ENGINEERING,***,,,,,,,,
2762,"Jansons Institute of Technology, Karumathampatty, Somaur, Coimbatore District 641659",CS,COMPUTER SCIENCE AND ENGINEERING,150.5,125.5,***,125.5,,,***,***,
2762,"Jansons Institute of Technology, Karumathampatty, Somaur, Coimbatore District 641659",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,121.5,***,,90,,,***,,
2762,"Jansons Institute of Technology, Karumathampatty, Somaur, Coimbatore District 641659",ME,MECHANICAL ENGINEERING,115.5,***,,***,,,,,
2763,"Akshaya College of Engineering and Technology, Kinathukadavu, Coimbatore District 642109",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,142.5,108.5,128.5,111.5,,,***,,
2763,"Akshaya College of Engineering and Technology, Kinathukadavu, Coimbatore District 642109",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,130.5,119,123.5,103.5,,,89,82.5,
2763,"Akshaya College of Engineering and Technology, Kinathukadavu, Coimbatore District 642109",CE,CIVIL ENGINEERING,84.5,***,,,,,,,
2763,"Akshaya College of Engineering and Technology, Kinathukadavu, Coimbatore District 642109",CS,COMPUTER SCIENCE AND ENGINEERING,136.5,115.5,118,108.5,,,89,112,
2763,"Akshaya College of Engineering and Technology, Kinathukadavu, Coimbatore District 642109",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,120.5,99.5,116.5,***,,,94.5,***,
2763,"Akshaya College of Engineering and Technology, Kinathukadavu, Coimbatore District 642109",ME,MECHANICAL ENGINEERING,***,,,,,,,,
2763,"Akshaya College of Engineering and Technology, Kinathukadavu, Coimbatore District 642109",MZ,Mechatronics Engineering,106,***,,***,,,,,
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,182,176.5,175.11,168.5,,,118,,
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),179.5,175,162,163,,,119,132,
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",BM,BIO MEDICAL ENGINEERING,169,152,165,136.5,,,***,105,
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,179,174.5,159,163,,,95,104,
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",CE,CIVIL ENGINEERING,150,135.5,105.5,118,,,99.5,145,
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",CH,CHEMICAL ENGINEERING,146,127.5,,113,,,***,,
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",CS,COMPUTER SCIENCE AND ENGINEERING,185,181.5,169,169,,,123.5,132,153
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,179,175.5,164,166.5,,,124,102.5,
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,172,168.5,161,159.5,,,90.5,84,95.5
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",IT,INFORMATION TECHNOLOGY,180.5,179.5,171.03,172.5,,,138,153.5,136
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",ME,MECHANICAL ENGINEERING,160,150,126.5,122.5,,,***,116.5,
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",MZ,Mechatronics Engineering,161,153,149.5,144,,,94.5,125,
2767,"SRG Engineering College, Aniyapuram Post, Namakkal District 637017",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,,,,,,,,,
2767,"SRG Engineering College, Aniyapuram Post, Namakkal District 637017",BM,BIO MEDICAL ENGINEERING,***,,,,,,,,
2767,"SRG Engineering College, Aniyapuram Post, Namakkal District 637017",CE,CIVIL ENGINEERING,,,,,,,,,
2767,"SRG Engineering College, Aniyapuram Post, Namakkal District 637017",CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
2767,"SRG Engineering College, Aniyapuram Post, Namakkal District 637017",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
2767,"SRG Engineering College, Aniyapuram Post, Namakkal District 637017",IT,INFORMATION TECHNOLOGY,***,,,,,,,,
2767,"SRG Engineering College, Aniyapuram Post, Namakkal District 637017",ME,MECHANICAL ENGINEERING,,,,,,,,,
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatti, Coimbatore - 641 659",AO,AEROSPACE ENGINEERING,,,,,,,,,
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatti, Coimbatore - 641 659",CE,CIVIL ENGINEERING,***,,,,,,,,
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatti, Coimbatore - 641 659",CS,COMPUTER SCIENCE AND ENGINEERING,92,,,,,,,,
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatti, Coimbatore - 641 659",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatti, Coimbatore - 641 659",EN,ENVIRONMENTAL ENGINEERING,***,,,,,,,,
2768,"Park College of Technology, Prema Ravi Nagar, Karumathampatti, Coimbatore - 641 659",ME,MECHANICAL ENGINEERING,,,,,,,,,
2769,"J C T College of Engineering and Technology, Pichanur, Coimbatore District 641105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,102,***,***,***,,,,,
2769,"J C T College of Engineering and Technology, Pichanur, Coimbatore District 641105",BC,Bio Technology and Bio Chemical Engineering,104.5,***,,***,,,***,,
2769,"J C T College of Engineering and Technology, Pichanur, Coimbatore District 641105",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,99.5,***,,,,,***,99,
2769,"J C T College of Engineering and Technology, Pichanur, Coimbatore District 641105",CE,CIVIL ENGINEERING,100.5,,,,,,***,,
2769,"J C T College of Engineering and Technology, Pichanur, Coimbatore District 641105",CS,COMPUTER SCIENCE AND ENGINEERING,124,***,87,***,,,***,***,
2769,"J C T College of Engineering and Technology, Pichanur, Coimbatore District 641105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,100.5,***,,***,,,***,90.5,
2769,"J C T College of Engineering and Technology, Pichanur, Coimbatore District 641105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
2769,"J C T College of Engineering and Technology, Pichanur, Coimbatore District 641105",FD,FOOD TECHNOLOGY,134,***,120.5,***,,,117.5,,117
2769,"J C T College of Engineering and Technology, Pichanur, Coimbatore District 641105",ME,MECHANICAL ENGINEERING,95,,,,,,86,,
2769,"J C T College of Engineering and Technology, Pichanur, Coimbatore District 641105",PD,PETRO CHEMICAL ENGINEERING,***,,,,,,,,
2769,"J C T College of Engineering and Technology, Pichanur, Coimbatore District 641105",PE,PETROLEUM ENGINEERING,92.5,,,,,,,,
2770,"Studyworld College of Engineering, Madukarai Post, Coimbatore - 641 105.",CS,COMPUTER SCIENCE AND ENGINEERING,117,***,,***,,,***,,
2770,"Studyworld College of Engineering, Madukarai Post, Coimbatore - 641 105.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,95.5,***,,***,,,***,,
2770,"Studyworld College of Engineering, Madukarai Post, Coimbatore - 641 105.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,81.5,,,,,,***,,
2770,"Studyworld College of Engineering, Madukarai Post, Coimbatore - 641 105.",ME,MECHANICAL ENGINEERING,***,,,,,,,,
2772,"C M S College of Engineering and Technology, Appachigoundenpathy, Kumittipathi Post, Coimbatore District 641032",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,***,,,,,,,,
2772,"C M S College of Engineering and Technology, Appachigoundenpathy, Kumittipathi Post, Coimbatore District 641032",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,***,,,,,,,,
2772,"C M S College of Engineering and Technology, Appachigoundenpathy, Kumittipathi Post, Coimbatore District 641032",CE,CIVIL ENGINEERING,,,,,,,,,
